,workclass,fnlwgt,education,edu-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hrs-per-week,native-country,earnings,age
14725, Private,257942, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0,39
14726, Local-gov,269300, Some-college,10, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female,0,0,27, United-States,0,37
14727, Private,137354, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,0,47
14728, Federal-gov,232997, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States,1,45
14729, Private,77266, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,0,30
14730, Self-emp-not-inc,164190, Prof-school,15, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,0,30
14731, Private,153536, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Male,14084,0,44, United-States,1,49
14732, Local-gov,26832, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,51
14733, Private,188096, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,72, United-States,1,31
14734, Self-emp-inc,369522, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,25, United-States,1,48
14735, Private,110998, Some-college,10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States,0,20
14736, Private,205152, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,40, United-States,1,32
14737, ?,163890, Some-college,10, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States,0,31
14738, Private,358631, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States,0,19
14739, Private,185354, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States,0,50
14740, Private,336061, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0,33
14741, ?,47011, Bachelors,13, Never-married, ?, Own-child, White, Male,0,0,20, United-States,0,25
14742, Private,149949, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,1876,40, United-States,0,49
14743, Private,59496, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0,30
14744, Private,32950, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0,23
14745, Private,109912, Doctorate,16, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,32, United-States,1,44
14746, Private,199555, Assoc-voc,11, Never-married, Sales, Unmarried, White, Male,0,0,5, United-States,0,24
14747, Private,91299, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States,0,28
14748, Private,99359, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,1617,40, United-States,0,56
14749, Private,242559, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States,0,38
14750, Private,286391, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,2176,0,20, United-States,0,20
14751, Private,132870, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Female,0,4356,18, United-States,0,82
14752, Federal-gov,22428, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States,1,52
14753, Private,239150, Some-college,10, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,0,32
14754, Private,170563, Assoc-voc,11, Separated, Prof-specialty, Unmarried, White, Female,0,0,32, United-States,0,37
14755, Private,173542, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1,36
14756, Private,286026, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1,39
14757, Private,72887, HS-grad,9, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,3411,0,40, United-States,0,30
14758, Local-gov,163229, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,56, United-States,0,49
14759, Local-gov,165726, Assoc-voc,11, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0,40
14760, Private,70055, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,0,42
14761, Private,184655, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0,35
14763, Local-gov,198211, Assoc-voc,11, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0,32
14764, Private,146540, 11th,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,0,22
14765, Local-gov,132304, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0,53
14766, Private,190916, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0,25
14767, Never-worked,237272, 10th,6, Never-married, ?, Own-child, White, Male,0,0,30, United-States,0,17
14768, Private,755858, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States,1,44
14769, Private,127315, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1,52
14770, State-gov,304302, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,0,42
14771, Private,184942, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0,34
14772, Private,267989, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0,27
14773, Private,188377, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States,0,37
14774, State-gov,221059, Masters,14, Married-civ-spouse, Prof-specialty, Other-relative, Other, Female,7688,0,38, United-States,1,39
14775, Private,340787, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0,26
14776, Private,140782, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1902,38, United-States,1,48
14777, Private,169071, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,28, United-States,0,57
14778, Self-emp-not-inc,151094, Assoc-voc,11, Separated, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States,0,36
14779, Private,122922, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,0,27
14780, Private,151141, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States,0,17
14781, Private,136651, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico,0,30
14782, Private,177285, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,48, United-States,1,37
14783, Local-gov,128016, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,0,31
14784, Private,200318, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States,0,23
14785, Private,250354, 10th,6, Never-married, Craft-repair, Other-relative, White, Male,0,0,45, United-States,0,32
14786, Private,191069, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1,58
14787, Private,27856, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,8, United-States,0,31
14788, Private,523484, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States,1,44
14789, Federal-gov,257175, Bachelors,13, Divorced, Tech-support, Unmarried, Black, Female,0,625,40, United-States,0,39
14790, Private,174864, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1485,45, United-States,1,59
14791, Private,196029, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States,1,42
14792, Private,200471, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States,0,45
14793, Private,353195, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States,0,20
14794, Private,222868, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0,35
14795, Private,221791, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States,0,50
14796, Private,197114, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,28, United-States,0,56
14797, Private,160220, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1,48
14798, Self-emp-not-inc,274917, Masters,14, Widowed, Other-service, Not-in-family, White, Female,0,0,15, United-States,0,58
14799, Private,348460, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0,32
14800, Private,112683, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,12, United-States,0,23
14801, Private,345831, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0,48
14802, Private,105370, HS-grad,9, Divorced, Protective-serv, Not-in-family, White, Male,0,0,70, United-States,0,33
14803, Private,345006, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Mexico,0,48
14804, Private,195329, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,2202,0,35, Italy,0,55
14805, Local-gov,108765, Assoc-voc,11, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States,0,40
14806, Private,138022, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0,50
14807, Self-emp-not-inc,175029, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States,0,52
14808, Private,189574, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,0,19
14809, Self-emp-not-inc,141409, 10th,6, Married-civ-spouse, Sales, Husband, White, Male,7688,0,50, United-States,1,55
14810, Self-emp-not-inc,186035, Prof-school,15, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States,1,36
14811, Private,165235, Bachelors,13, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines,1,39
14812, Private,105043, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0,22
14813, Private,230684, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,50, United-States,1,44
14814, Private,345705, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,1408,38, United-States,0,34
14815, Private,248584, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States,0,33
14816, Private,436861, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,14084,0,40, United-States,1,55
14817, Private,200153, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1,35
14818, Private,398625, 11th,7, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0,50
14819, Private,114043, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0,43
14820, Private,169544, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,0,29
14821, Private,343849, Some-college,10, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States,0,56
14822, Private,162572, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States,1,33
14823, Private,291578, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0,24
14824, Private,136162, Assoc-voc,11, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,0,46
14825, Self-emp-inc,376133, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,15024,0,15, United-States,1,60
14826, Self-emp-inc,302612, Masters,14, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0,48
14827, Local-gov,240166, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States,0,65
14828, Private,193152, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,1408,40, United-States,0,29
14829, Private,248094, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1740,43, United-States,0,42
14830, Private,119281, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1,44
14831, Self-emp-not-inc,300404, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,6, United-States,1,73
14832, Private,82847, Some-college,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,50, United-States,0,21
14833, Self-emp-inc,161153, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,55, United-States,1,32
14834, Federal-gov,287008, Masters,14, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,35, United-States,1,43
14835, Private,654141, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,32, United-States,0,21
14836, Private,252646, Some-college,10, Separated, Transport-moving, Not-in-family, White, Male,0,0,20, United-States,0,30
14837, Private,171924, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,48, United-States,0,54
14838, Private,219742, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States,0,19
14839, State-gov,153788, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,37, United-States,0,55
14840, Private,60639, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,28, United-States,0,20
14841, Private,96062, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Greece,0,53
14842, Private,165614, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,55, United-States,1,51
14843, Private,159888, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0,33
14844, Private,110586, Some-college,10, Widowed, Priv-house-serv, Unmarried, White, Female,0,0,40, United-States,0,62
14845, Self-emp-not-inc,143062, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States,0,24
14846, Self-emp-inc,413557, 9th,5, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,0,17
14847, Private,137658, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States,0,26
14848, Private,398931, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0,36
14849, Private,311764, 10th,6, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,35, United-States,0,32
14850, Private,98725, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1,58
14851, Private,140854, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1,38
14852, Private,97304, HS-grad,9, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Male,2346,0,40, ?,0,72
14853, Federal-gov,352768, HS-grad,9, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0,26
14854, ?,27184, HS-grad,9, Widowed, ?, Unmarried, White, Female,0,0,38, United-States,0,45
14855, ?,237229, Assoc-voc,11, Widowed, ?, Not-in-family, White, Female,0,0,30, United-States,0,72
14856, Private,142494, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States,1,60
14857, Private,210313, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Guatemala,0,27
14858, Private,194538, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States,1,38
14859, Self-emp-inc,26698, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,1485,44, United-States,1,37
14860, Private,211032, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0,28
14861, Self-emp-inc,107909, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1,38
14862, Private,136077, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,1,29
14863, Private,184737, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,1721,40, United-States,0,19
