,Global_active_power,Global_reactive_power,Voltage,Global_intensity,date_time,meterings
6714,2.434,0.114,238.7,10.2,2007-03-31 05:17:00,0.0
6715,0.176,0.15,240.24,0.8,2008-08-15 15:40:00,0.0
6716,0.456,0.318,238.91,2.2,2007-03-04 06:31:00,1.0
6717,0.496,0.306,242.08,2.4,2010-10-05 04:48:00,2.0
6718,1.154,0.0,242.66,4.6,2010-05-30 01:26:00,1.0
6719,0.298,0.066,237.09,1.2,2008-10-25 20:50:00,0.0
6720,1.428,0.068,238.57,6.0,2009-02-13 22:03:00,18.0
6721,0.892,0.178,239.65,3.8,2010-04-07 12:45:00,12.0
6722,0.236,0.138,242.64,1.0,2009-03-08 20:41:00,1.0
6723,0.664,0.0,245.47,2.6,2009-03-19 23:00:00,0.0
6724,0.11,0.0,243.85,0.4,2007-08-15 20:29:00,0.0
6725,0.508,0.0,240.58,2.2,2009-05-20 17:45:00,1.0
6726,0.314,0.086,244.3,1.2,2010-04-28 16:18:00,2.0
6727,0.34,0.128,244.71,1.4,2010-03-26 03:55:00,0.0
6728,0.368,0.172,241.09,1.8,2009-10-14 03:39:00,1.0
6729,0.316,0.114,239.53,1.4,2007-12-04 22:44:00,0.0
6730,0.342,0.23,242.88,1.8,2009-03-10 02:51:00,2.0
6731,1.796,0.086,242.03,7.4,2009-04-12 08:13:00,19.0
6732,2.944,0.416,234.55,12.6,2008-06-22 11:00:00,39.0
6733,1.462,0.218,241.52,6.0,2008-04-02 14:14:00,19.0
6734,0.144,0.0,239.19,0.6,2008-10-09 13:51:00,0.0
6735,1.308,0.132,245.3,5.4,2008-04-17 23:05:00,1.0
6736,0.23,0.0,247.29,1.0,2006-12-20 03:33:00,1.0
6737,1.928,0.106,238.21,8.2,2010-06-14 07:19:00,29.0
6738,0.296,0.0,243.32,1.2,2009-04-18 16:29:00,1.0
6739,0.35,0.134,241.22,1.6,2008-03-10 02:33:00,1.0
6740,0.588,0.0,238.03,2.4,2010-02-24 19:00:00,1.0
6741,0.614,0.046,238.33,2.6,2008-11-01 17:02:00,0.0
6742,0.338,0.094,244.05,1.4,2008-03-18 05:23:00,0.0
6743,4.888,0.162,235.56,20.8,2008-12-10 07:21:00,0.0
6744,0.37,0.114,243.92,1.6,2008-06-04 06:18:00,1.0
6745,1.274,0.0,240.7,5.2,2007-10-28 13:02:00,18.0
6746,1.35,0.046,242.47,5.6,2009-03-30 09:36:00,18.0
6747,3.348,0.0,237.38,15.2,2007-08-02 19:22:00,18.0
6748,2.074,0.172,238.76,9.4,2009-06-16 09:04:00,19.0
6749,0.27,0.0,241.41,1.0,2008-07-24 02:40:00,1.0
6750,3.524,0.43,235.61,15.0,2007-11-12 18:06:00,1.0
6751,0.638,0.242,244.22,2.8,2007-01-16 22:21:00,0.0
6752,0.11,0.0,241.12,0.6,2007-09-19 13:05:00,0.0
6753,0.592,0.126,234.57,2.6,2007-04-30 22:36:00,3.0
6754,2.982,0.292,238.08,12.4,2010-10-18 09:33:00,35.0
6755,1.672,0.28,239.8,7.0,2009-07-11 14:30:00,20.0
6756,1.468,0.084,241.7,6.0,2008-08-04 18:15:00,19.0
6757,0.224,0.0,243.21,1.0,2007-03-03 01:17:00,0.0
6758,0.312,0.066,243.11,1.4,2009-03-16 17:37:00,0.0
6759,0.272,0.122,245.71,1.2,2009-06-30 23:50:00,3.0
6760,2.788,0.382,232.36,12.0,2008-01-13 12:00:00,36.0
6761,0.292,0.052,242.48,1.4,2008-11-14 03:46:00,0.0
6762,1.414,0.184,238.72,6.0,2010-09-23 14:37:00,19.0
6763,1.578,0.182,239.11,6.6,2009-04-22 09:11:00,18.0
6764,1.328,0.196,239.61,5.6,2007-09-15 15:14:00,18.0
6765,0.354,0.096,240.23,1.4,2010-02-05 01:37:00,1.0
6766,0.258,0.048,238.11,1.4,2007-05-14 01:59:00,0.0
6767,1.478,0.086,239.44,6.0,2009-10-13 10:20:00,18.0
6768,0.674,0.35,245.06,3.2,2009-04-03 23:04:00,1.0
6769,0.226,0.05,239.82,1.0,2007-03-10 06:19:00,0.0
6771,0.248,0.142,242.39,1.2,2007-04-22 05:38:00,0.0
6772,0.29,0.208,242.39,1.4,2007-04-07 15:11:00,2.0
6773,0.232,0.088,240.06,1.0,2010-07-08 21:48:00,1.0
6774,0.228,0.0,242.44,1.0,2007-10-20 07:09:00,0.0
6775,0.202,0.0,240.42,0.8,2007-02-11 22:46:00,0.0
6776,0.424,0.17,240.21,1.8,2009-06-21 18:17:00,2.0
6777,0.082,0.0,242.71,0.2,2008-08-22 18:06:00,1.0
6778,0.878,0.162,239.43,3.6,2008-03-15 21:35:00,1.0
6779,0.954,0.33,235.6,4.2,2010-07-21 11:46:00,12.0
6780,0.308,0.062,241.32,1.2,2010-04-28 17:43:00,1.0
6781,0.248,0.08,239.51,1.2,2010-12-09 19:27:00,2.0
6782,1.256,0.08,240.87,5.2,2008-12-11 03:45:00,0.0
6783,0.262,0.266,238.85,1.4,2008-08-29 11:21:00,2.0
6784,0.16,0.144,242.49,0.8,2008-08-28 12:34:00,3.0
6785,0.344,0.242,244.02,1.6,2010-06-28 00:01:00,1.0
6786,2.51,0.388,241.42,10.4,2009-06-27 23:12:00,29.0
6787,0.236,0.114,233.64,1.0,2007-05-08 04:11:00,0.0
6788,0.314,0.232,239.71,1.6,2007-12-07 11:59:00,1.0
6789,0.258,0.128,243.36,1.2,2008-07-18 23:42:00,1.0
6790,3.528,0.1,234.45,15.0,2007-09-10 06:49:00,17.0
6791,0.41,0.222,241.4,1.8,2007-09-02 06:17:00,0.0
6792,0.208,0.088,243.17,0.8,2009-09-09 02:33:00,0.0
6793,0.28,0.0,250.58,1.2,2010-07-01 05:18:00,1.0
6794,0.268,0.124,244.44,1.2,2010-07-26 06:18:00,1.0
6795,1.376,0.216,239.14,5.8,2010-07-16 09:12:00,18.0
6796,1.148,0.138,244.22,4.6,2007-12-14 20:29:00,0.0
6797,0.322,0.092,236.14,1.4,2007-05-21 15:26:00,0.0
6798,1.814,0.092,231.22,7.8,2007-05-08 00:25:00,16.0
6799,1.352,0.092,240.6,5.6,2007-12-04 21:35:00,19.0
6800,1.24,0.098,238.76,5.2,2007-08-25 09:31:00,18.0
6801,2.46,0.048,239.24,10.2,2008-09-02 08:17:00,18.0
6802,2.05,0.126,239.6,8.4,2009-07-12 07:56:00,18.0
6803,1.488,0.188,241.5,6.2,2010-12-05 16:12:00,19.0
6804,0.296,0.092,242.15,1.2,2007-04-15 06:57:00,0.0
6805,0.316,0.096,242.35,1.4,2007-10-10 02:45:00,0.0
6806,1.346,0.398,239.93,5.8,2010-06-28 03:07:00,13.0
6807,0.226,0.0,242.77,1.0,2007-11-16 02:49:00,0.0
6808,2.414,0.216,237.27,10.2,2008-05-26 07:39:00,29.0
6809,0.08,0.0,240.18,0.2,2008-08-30 10:45:00,0.0
6810,2.342,0.112,235.15,10.4,2007-05-09 08:52:00,38.0
6811,3.822,0.454,247.01,15.4,2009-12-24 16:29:00,37.0
6812,2.342,0.0,238.34,9.8,2008-07-03 20:10:00,17.0
6813,0.234,0.0,246.29,1.0,2008-01-04 05:54:00,0.0
6814,2.09,0.072,234.01,8.8,2007-04-08 00:09:00,0.0
6815,0.322,0.0,242.73,1.4,2007-10-13 14:38:00,1.0
6816,1.454,0.222,240.47,6.0,2008-06-27 23:32:00,2.0
6817,0.14,0.0,243.67,0.6,2009-05-08 20:59:00,0.0
6818,0.224,0.0,248.45,1.0,2007-01-25 00:36:00,0.0
6819,1.238,0.074,241.1,5.2,2009-01-29 19:16:00,1.0
6820,0.384,0.244,244.91,1.8,2007-08-09 07:31:00,1.0
6821,0.346,0.072,242.45,1.4,2009-01-22 13:54:00,2.0
6822,2.498,0.0,239.06,10.4,2008-01-12 07:32:00,17.0
6823,0.126,0.0,241.07,0.4,2008-06-28 03:38:00,1.0
6824,0.448,0.056,242.02,2.0,2009-10-06 14:36:00,1.0
6825,0.496,0.07,241.38,2.2,2009-06-05 15:18:00,0.0
6826,1.472,0.064,239.31,6.2,2007-11-26 10:01:00,18.0
6827,1.388,0.08,241.57,5.6,2010-01-22 10:35:00,19.0
6828,0.216,0.0,242.87,0.8,2008-02-28 04:36:00,0.0
6829,0.36,0.11,242.2,1.6,2009-11-05 03:05:00,1.0
6830,0.596,0.2,239.13,2.8,2008-05-31 12:03:00,2.0
6831,4.548,0.342,233.06,19.6,2008-10-24 18:45:00,38.0
6832,1.376,0.05,233.11,6.0,2007-11-05 08:48:00,16.0
6833,0.508,0.228,242.73,2.4,2008-10-17 14:24:00,1.0
6834,0.342,0.096,244.28,1.4,2008-12-22 00:51:00,0.0
6835,1.65,0.198,239.92,7.0,2008-08-05 13:22:00,19.0
6836,0.32,0.116,241.85,1.4,2007-03-27 16:36:00,0.0
6837,2.42,0.142,243.79,9.8,2008-12-20 09:05:00,18.0
6838,1.516,0.226,245.89,6.2,2010-01-18 00:02:00,21.0
6839,0.336,0.094,240.84,1.4,2007-09-27 05:09:00,0.0
6840,1.814,0.356,244.09,7.6,2010-01-31 14:25:00,20.0
6841,0.266,0.046,242.01,1.2,2009-07-03 06:24:00,0.0
6842,0.246,0.252,240.02,1.4,2008-09-08 04:55:00,0.0
6843,0.37,0.0,243.24,1.4,2009-06-29 04:35:00,0.0
6844,0.434,0.2,242.22,2.0,2010-10-05 06:32:00,2.0
6845,0.554,0.092,245.83,2.6,2010-10-02 15:25:00,2.0
6846,1.228,0.0,237.26,5.2,2009-09-23 08:55:00,18.0
6847,1.462,0.11,241.76,6.0,2009-04-16 11:38:00,21.0
6848,2.174,0.262,239.05,9.0,2008-09-22 07:30:00,20.0
6849,0.296,0.0,246.2,1.4,2010-05-04 14:55:00,0.0
6850,0.154,0.0,243.09,0.6,2009-08-15 04:18:00,1.0
6851,0.35,0.24,241.41,1.6,2010-07-23 18:15:00,3.0
6852,2.246,0.156,239.82,9.4,2007-12-01 20:40:00,18.0
6853,3.118,0.268,236.4,13.4,2010-08-05 21:44:00,42.0
6854,3.372,0.178,232.66,14.4,2007-01-20 19:58:00,16.0
6855,2.696,0.38,238.34,12.2,2008-12-10 07:26:00,1.0
6856,0.426,0.052,241.67,2.0,2008-01-11 12:52:00,0.0
6857,2.346,0.212,236.72,10.0,2010-01-21 22:05:00,18.0
6858,1.326,0.092,242.56,5.4,2008-11-24 06:33:00,0.0
6859,0.222,0.058,244.42,1.0,2008-11-12 06:09:00,0.0
6860,1.26,0.154,240.62,5.4,2008-09-10 15:22:00,0.0
6861,0.336,0.272,243.84,1.8,2009-07-27 13:50:00,2.0
6862,1.534,0.0,243.05,6.2,2008-09-03 01:24:00,1.0
6863,0.404,0.224,245.68,1.8,2009-11-20 14:22:00,0.0
6864,0.172,0.0,234.7,0.8,2007-07-06 02:42:00,0.0
6865,0.264,0.0,246.21,1.0,2010-01-11 09:13:00,0.0
6866,2.66,0.0,241.68,11.0,2009-09-04 21:00:00,18.0
6867,1.536,0.146,240.33,6.4,2008-09-01 12:18:00,18.0
6868,0.592,0.088,244.85,2.4,2009-04-12 16:20:00,0.0
6869,0.306,0.0,241.96,1.2,2010-04-14 00:33:00,1.0
6870,2.234,0.13,241.41,9.2,2009-12-27 16:42:00,19.0
6871,2.584,0.198,238.99,10.8,2008-07-25 23:29:00,39.0
6872,0.9,0.336,238.22,4.0,2010-10-11 21:52:00,10.0
6873,2.602,0.288,237.51,11.0,2007-11-27 20:56:00,0.0
6875,0.414,0.23,239.75,2.0,2009-06-21 07:28:00,3.0
6876,2.444,0.402,238.38,10.4,2008-05-11 12:45:00,19.0
6877,1.322,0.118,241.37,5.4,2008-06-09 09:26:00,19.0
6878,1.678,0.208,238.27,7.2,2008-06-09 19:06:00,22.0
6879,0.224,0.124,239.78,1.0,2009-08-26 05:36:00,2.0
6880,0.322,0.088,235.27,1.4,2007-05-26 01:24:00,0.0
6883,0.224,0.136,242.93,1.0,2007-04-09 03:29:00,0.0
6884,0.082,0.0,242.2,0.2,2008-08-13 08:54:00,1.0
6885,1.472,0.084,242.47,6.0,2009-10-03 03:03:00,18.0
6886,3.98,0.552,232.77,17.2,2009-11-15 18:52:00,35.0
6887,0.734,0.16,236.28,4.2,2008-02-23 11:06:00,8.0
6888,0.688,0.188,233.86,3.2,2007-02-05 20:34:00,0.0
6889,1.04,0.116,239.76,4.4,2007-10-04 20:42:00,1.0
6890,0.364,0.202,240.33,1.8,2010-08-24 07:17:00,0.0
6892,1.354,0.064,239.17,5.6,2008-11-11 20:00:00,0.0
6893,1.204,0.112,240.48,7.0,2010-05-25 19:26:00,6.0
6894,0.88,0.18,240.56,3.8,2010-08-29 08:52:00,11.0
6895,0.406,0.24,246.75,1.8,2009-03-13 01:07:00,2.0
6896,1.38,0.0,242.1,5.6,2008-11-15 06:41:00,19.0
6897,0.102,0.0,239.49,0.4,2007-08-19 09:44:00,0.0
6898,0.19,0.0,240.77,1.0,2008-05-27 02:20:00,1.0
6900,1.776,0.228,241.09,7.4,2009-09-11 08:03:00,19.0
6901,1.35,0.05,242.87,5.4,2010-12-02 13:50:00,19.0
6902,0.192,0.0,241.37,1.0,2008-12-05 07:33:00,1.0
6903,0.58,0.108,240.52,2.4,2009-06-20 01:56:00,1.0
6905,0.79,0.118,240.94,3.4,2009-10-17 03:16:00,10.0
6906,0.228,0.116,241.61,1.0,2007-11-07 23:28:00,0.0
6907,0.446,0.248,247.06,2.0,2010-01-29 03:53:00,1.0
6908,0.328,0.1,244.73,1.4,2008-04-02 23:49:00,0.0
6909,0.294,0.076,242.15,1.2,2009-11-16 06:24:00,1.0
6910,2.926,0.0,239.78,12.2,2009-04-02 06:59:00,18.0
6911,0.422,0.1,241.32,2.0,2008-07-28 18:16:00,0.0
6912,0.326,0.104,243.42,1.4,2008-02-22 01:10:00,0.0
6913,2.146,0.184,235.28,9.2,2008-05-27 10:59:00,17.0
6914,0.23,0.048,244.86,1.0,2010-11-21 02:53:00,0.0
6915,2.118,0.156,237.58,8.8,2009-11-24 08:31:00,25.0
6916,0.452,0.336,239.62,2.2,2007-04-14 14:41:00,1.0
6917,0.822,0.196,243.26,3.4,2009-04-21 23:23:00,1.0
6918,1.402,0.052,241.72,5.8,2010-01-26 01:04:00,18.0
6919,2.576,0.0,240.14,10.8,2008-11-02 21:16:00,0.0
6920,0.724,0.104,243.3,3.0,2008-12-16 16:56:00,0.0
6921,0.212,0.0,238.81,0.8,2007-02-26 20:55:00,0.0
6922,0.234,0.0,240.81,1.0,2007-10-15 14:50:00,0.0
6923,0.08,0.0,239.84,0.2,2008-08-26 18:59:00,0.0
6924,0.58,0.094,241.58,2.4,2008-03-03 02:26:00,2.0
6925,0.332,0.092,244.29,1.4,2008-11-16 04:26:00,0.0
6926,1.73,0.058,239.72,7.2,2010-06-09 07:35:00,18.0
6927,3.38,0.09,237.43,14.2,2007-01-23 20:37:00,18.0
6928,1.424,0.104,242.25,5.8,2009-12-31 08:41:00,19.0
6929,0.24,0.0,249.67,1.0,2009-12-01 00:18:00,0.0
6930,1.344,0.0,243.54,5.4,2010-03-04 15:29:00,19.0
6932,3.288,0.052,238.98,13.8,2008-01-31 13:57:00,0.0
6933,0.218,0.052,243.4,1.0,2007-03-10 00:09:00,0.0
6934,0.422,0.11,242.25,1.8,2008-04-20 08:08:00,1.0
6935,0.312,0.152,244.69,1.4,2007-01-15 04:22:00,0.0
6936,0.352,0.116,246.04,1.4,2009-12-14 12:44:00,1.0
6937,1.938,0.156,237.13,8.2,2008-12-03 20:48:00,0.0
6938,2.622,0.052,237.27,11.4,2008-12-13 17:12:00,18.0
6939,1.222,0.082,239.04,5.0,2009-05-29 21:57:00,2.0
6940,1.746,0.178,236.63,7.4,2007-01-24 19:30:00,0.0
6941,0.296,0.0,243.99,1.2,2007-05-02 06:37:00,1.0
6942,0.604,0.128,242.58,2.8,2008-10-31 11:15:00,0.0
6943,1.464,0.206,238.12,6.2,2007-04-04 13:11:00,18.0
6944,0.508,0.07,243.6,2.2,2010-05-09 16:23:00,2.0
6945,0.24,0.0,242.5,1.0,2009-04-11 23:57:00,0.0
6946,0.542,0.118,247.55,2.2,2010-06-03 23:52:00,1.0
6947,0.888,0.134,236.44,3.8,2007-06-01 17:52:00,0.0
6948,2.582,0.284,235.94,11.0,2009-12-27 17:27:00,18.0
6949,0.626,0.2,243.05,2.8,2010-04-24 13:58:00,2.0
6950,1.402,0.092,239.94,5.8,2009-05-19 00:55:00,18.0
6951,0.216,0.0,243.25,0.8,2009-03-26 01:10:00,0.0
6952,0.244,0.066,241.04,1.0,2010-10-07 18:40:00,1.0
6953,0.15,0.0,241.83,0.6,2008-07-26 18:28:00,1.0
6954,1.356,0.0,239.25,5.6,2008-04-01 09:08:00,18.0
6955,0.136,0.0,241.37,0.6,2009-03-08 16:21:00,0.0
6956,0.254,0.054,246.55,1.0,2010-11-02 02:31:00,0.0
6957,1.548,0.302,238.31,6.6,2008-06-15 16:20:00,18.0
6958,0.224,0.0,239.42,1.0,2007-05-29 12:57:00,0.0
6959,0.372,0.122,244.05,1.8,2009-07-12 00:06:00,1.0
6961,1.378,0.182,240.88,5.6,2010-05-07 15:47:00,19.0
6962,0.56,0.074,241.08,2.2,2009-10-09 19:09:00,1.0
6963,0.104,0.0,241.11,0.4,2007-08-17 12:45:00,0.0
6964,1.668,0.268,240.45,7.0,2009-06-29 18:51:00,19.0
6965,0.27,0.116,241.78,1.2,2009-05-16 03:28:00,1.0
6966,2.19,0.292,241.64,9.0,2010-12-01 07:51:00,27.0
6967,0.218,0.124,239.66,1.0,2007-08-29 12:47:00,0.0
6968,0.364,0.056,243.36,1.4,2009-07-21 20:18:00,1.0
6969,1.232,0.092,234.13,5.2,2007-07-09 10:03:00,17.0
6970,1.286,0.07,240.03,5.2,2010-11-18 10:29:00,18.0
6971,0.11,0.0,245.45,0.4,2007-08-15 16:39:00,0.0
6972,0.218,0.11,242.24,1.0,2009-09-09 15:41:00,2.0
6973,2.268,0.0,236.9,9.4,2007-11-02 07:01:00,0.0
6974,0.596,0.176,245.91,2.4,2009-10-04 22:28:00,0.0
6975,0.142,0.0,239.4,0.6,2008-01-09 05:37:00,1.0
6976,0.332,0.0,244.74,1.4,2008-01-30 14:30:00,0.0
6977,1.414,0.144,239.81,5.8,2008-04-25 15:36:00,19.0
6978,1.128,0.0,238.34,5.0,2008-06-07 18:25:00,15.0
6979,1.326,0.06,236.66,5.6,2010-01-17 17:31:00,2.0
6980,1.478,0.126,240.99,6.0,2009-04-24 15:56:00,19.0
6981,1.434,0.05,245.9,5.8,2009-01-25 02:04:00,1.0
6982,0.638,0.162,237.44,2.8,2008-08-10 18:31:00,1.0
6983,1.042,0.094,234.26,4.4,2007-05-13 21:54:00,0.0
6984,0.216,0.0,237.78,1.0,2007-10-04 06:31:00,0.0
6985,1.356,0.0,231.16,5.8,2007-07-08 10:20:00,16.0
6986,0.22,0.096,234.16,1.0,2007-07-18 23:52:00,0.0
6987,1.742,0.152,242.19,7.2,2008-10-12 10:38:00,18.0
6988,1.368,0.0,233.65,5.8,2007-05-06 06:53:00,17.0
6989,0.348,0.244,241.87,1.6,2009-08-18 10:27:00,1.0
6990,0.416,0.216,242.15,1.8,2010-02-19 01:33:00,2.0
6991,0.224,0.116,239.73,1.0,2007-06-26 15:42:00,0.0
6992,3.742,0.0,242.87,15.4,2009-11-01 22:59:00,41.0
6993,0.34,0.076,239.28,1.4,2010-09-07 02:36:00,3.0
6994,0.846,0.0,242.0,3.4,2008-04-21 20:38:00,1.0
6995,0.324,0.06,245.34,1.4,2010-10-28 18:31:00,1.0
6996,0.194,0.082,233.65,0.8,2007-10-05 08:59:00,0.0
6997,0.346,0.06,237.61,1.4,2010-07-05 00:10:00,1.0
6998,3.902,0.322,237.43,16.4,2007-06-17 21:40:00,39.0
6999,0.326,0.298,241.88,1.8,2007-12-06 06:29:00,2.0
7000,0.468,0.086,240.53,2.0,2010-04-25 14:49:00,1.0
7001,1.702,0.222,241.57,7.0,2007-08-10 22:24:00,18.0
7002,1.96,0.066,242.55,8.0,2009-11-01 20:52:00,18.0
7003,2.036,0.048,243.73,8.4,2009-12-27 16:01:00,18.0
7004,0.604,0.126,239.61,2.8,2008-06-10 18:52:00,1.0
7005,1.2,0.0,240.27,5.0,2009-06-17 09:01:00,18.0
7006,0.26,0.116,239.85,1.2,2010-07-31 14:30:00,0.0
7007,0.426,0.168,242.11,1.8,2008-07-14 16:36:00,1.0
7008,0.242,0.05,246.17,1.2,2009-11-01 07:33:00,0.0
7009,2.732,0.436,240.36,11.4,2010-07-22 00:33:00,20.0
7010,0.292,0.0,240.7,1.4,2007-05-10 18:25:00,0.0
7011,0.384,0.104,240.56,1.8,2010-08-09 13:53:00,1.0
7012,2.764,0.216,237.87,11.6,2009-12-24 23:55:00,18.0
7013,0.398,0.23,242.3,1.8,2008-03-28 01:28:00,2.0
7014,1.53,0.282,241.03,6.4,2007-09-01 20:19:00,1.0
7015,2.186,0.066,237.85,9.2,2010-11-18 19:21:00,17.0
7016,0.218,0.0,243.7,0.8,2007-10-12 04:10:00,0.0
7017,0.322,0.374,240.34,2.0,2008-08-13 02:17:00,1.0
7018,0.404,0.08,246.75,1.6,2009-07-01 01:05:00,0.0
7019,0.288,0.114,244.0,1.2,2006-12-22 01:14:00,2.0
7020,0.228,0.0,244.03,1.0,2008-03-22 14:26:00,0.0
7022,0.732,0.246,243.62,3.2,2008-06-21 00:21:00,0.0
7023,1.872,0.162,239.7,8.0,2010-06-28 23:52:00,17.0
7024,3.588,0.358,235.21,15.2,2008-07-01 20:02:00,17.0
7025,1.498,0.09,245.83,6.0,2009-05-02 23:03:00,19.0
7026,3.296,0.762,236.85,14.4,2009-01-11 19:57:00,1.0
7027,0.32,0.11,244.36,1.4,2006-12-23 06:16:00,0.0
7028,0.448,0.128,242.03,1.8,2009-10-28 23:36:00,1.0
7029,2.474,0.352,241.05,10.8,2010-01-26 18:42:00,0.0
7031,0.434,0.268,247.22,2.0,2010-01-16 03:37:00,2.0
7032,0.502,0.092,242.53,2.2,2009-04-28 18:02:00,0.0
7033,0.878,0.068,238.5,4.2,2007-09-22 07:49:00,8.0
7035,1.386,0.068,240.26,5.8,2008-03-09 13:43:00,18.0
7036,2.902,0.164,242.23,12.0,2007-10-24 14:21:00,39.0
7037,0.43,0.23,245.01,2.0,2009-12-25 03:54:00,1.0
7038,0.922,0.046,242.3,3.8,2008-04-03 12:20:00,0.0
7040,0.182,0.08,233.67,0.8,2007-03-05 05:33:00,1.0
7041,0.65,0.0,240.57,2.6,2009-07-07 18:47:00,4.0
7042,1.202,0.234,238.13,5.0,2007-09-01 19:22:00,0.0
7043,1.584,0.06,239.93,6.6,2007-10-11 11:31:00,20.0
7044,0.618,0.144,236.85,2.8,2008-07-21 12:53:00,1.0
7045,0.81,0.218,240.66,3.6,2008-09-26 05:22:00,11.0
7046,0.53,0.052,245.04,2.2,2010-02-04 13:00:00,1.0
7047,0.378,0.0,244.18,1.6,2008-12-25 18:51:00,0.0
7048,0.25,0.17,242.6,1.2,2009-07-08 06:21:00,1.0
7049,0.866,0.394,241.75,3.8,2007-06-26 21:06:00,1.0
7050,0.632,0.13,242.18,2.6,2008-09-19 15:05:00,1.0
7051,0.326,0.25,235.5,1.8,2007-11-08 03:27:00,1.0
7052,0.216,0.0,240.84,0.8,2007-04-13 20:12:00,0.0
7053,0.686,0.096,238.03,2.8,2008-07-10 18:19:00,1.0
7054,3.282,0.088,233.92,14.0,2007-12-31 18:43:00,17.0
7055,1.494,0.126,239.92,6.2,2010-04-07 05:09:00,0.0
7056,0.518,0.136,242.68,2.2,2007-10-17 00:28:00,3.0
7057,0.824,0.224,241.74,3.6,2008-10-15 15:12:00,2.0
7058,0.458,0.222,243.86,2.0,2010-10-25 02:15:00,2.0
7059,0.212,0.0,249.5,0.8,2009-04-02 23:32:00,0.0
7060,0.332,0.116,240.83,1.4,2009-10-26 12:36:00,1.0
7061,0.418,0.204,245.0,1.8,2009-03-27 13:58:00,1.0
7062,0.364,0.146,245.75,1.6,2008-08-04 03:41:00,1.0
7064,1.234,0.134,237.4,5.2,2010-06-07 14:06:00,11.0
7065,0.47,0.288,240.24,2.2,2010-11-26 00:26:00,1.0
7066,1.308,0.0,238.15,5.4,2008-04-17 09:55:00,18.0
7067,0.364,0.116,242.58,1.6,2008-04-28 12:53:00,0.0
7068,0.244,0.102,241.44,1.0,2010-07-26 14:46:00,1.0
7069,0.474,0.212,243.65,2.2,2009-04-24 13:43:00,1.0
7070,1.534,0.0,238.67,6.4,2008-12-22 22:16:00,0.0
7071,0.292,0.0,245.78,1.2,2010-05-14 01:11:00,0.0
7072,1.628,0.094,240.1,6.8,2008-05-15 09:27:00,19.0
7073,1.306,0.0,240.83,5.4,2007-08-01 04:54:00,18.0
7074,1.44,0.21,240.71,6.0,2010-06-24 10:24:00,18.0
7075,2.264,0.138,237.97,9.8,2008-02-07 06:55:00,18.0
7076,2.536,0.158,240.03,10.6,2010-07-15 00:42:00,20.0
7077,0.216,0.046,248.0,0.8,2008-12-25 04:06:00,0.0
7078,1.448,0.31,239.34,6.2,2009-06-25 08:15:00,19.0
7079,2.712,0.0,241.07,11.2,2007-12-15 08:36:00,18.0
7080,2.272,0.0,242.66,9.4,2006-12-23 00:16:00,0.0
7081,0.232,0.0,243.7,1.0,2007-02-18 04:29:00,0.0
7082,0.244,0.0,248.98,1.0,2009-09-02 03:42:00,0.0
7083,0.662,0.24,247.23,2.8,2010-05-03 20:44:00,1.0
7084,1.508,0.464,240.4,6.6,2010-08-30 19:05:00,12.0
7085,1.486,0.24,240.71,6.2,2010-03-30 12:06:00,19.0
7086,0.332,0.232,240.99,1.6,2010-07-26 04:02:00,2.0
7087,0.872,0.286,246.67,3.6,2007-11-20 15:20:00,0.0
7088,0.238,0.064,237.88,1.0,2010-07-05 05:47:00,1.0
7089,1.34,0.0,238.85,5.6,2007-01-12 09:30:00,18.0
7090,0.326,0.072,244.22,1.4,2010-04-29 20:36:00,1.0
7091,1.45,0.076,237.81,6.2,2007-11-30 01:37:00,17.0
7092,0.288,0.068,246.06,1.2,2008-12-29 19:28:00,0.0
7093,0.816,0.212,244.0,3.4,2010-03-17 16:41:00,1.0
7095,1.552,0.186,239.59,6.4,2007-04-02 10:32:00,21.0
7096,0.884,0.224,241.07,3.8,2008-09-17 06:23:00,11.0
7097,0.388,0.132,243.92,1.6,2010-05-14 03:23:00,1.0
7098,0.346,0.234,243.02,1.6,2008-08-06 04:07:00,1.0
7099,0.668,0.272,239.28,3.0,2010-11-07 18:42:00,2.0
7100,0.454,0.0,240.33,1.8,2009-08-09 18:23:00,1.0
7101,0.514,0.072,246.73,2.0,2010-02-14 03:15:00,2.0
7102,0.992,0.268,239.87,4.2,2007-04-17 19:22:00,0.0
7103,0.252,0.188,236.15,1.2,2007-09-05 23:52:00,1.0
7104,0.724,0.0,237.38,3.0,2007-09-25 14:21:00,1.0
7105,0.242,0.046,247.45,1.0,2008-11-12 00:37:00,0.0
7106,0.182,0.0,232.58,0.8,2007-07-06 12:05:00,0.0
7107,1.334,0.106,239.42,5.6,2009-09-21 09:02:00,18.0
7108,3.708,0.208,236.84,15.6,2006-12-20 21:49:00,17.0
7109,0.346,0.062,244.51,1.4,2009-02-01 09:26:00,0.0
7110,2.45,0.0,240.07,10.2,2007-07-02 07:22:00,17.0
7111,2.65,0.25,241.14,11.0,2007-01-01 00:26:00,2.0
7112,0.276,0.12,241.28,1.2,2008-06-18 00:00:00,1.0
7113,0.486,0.054,238.16,2.0,2008-07-13 20:15:00,1.0
7114,1.126,0.07,241.33,4.8,2009-02-20 16:55:00,1.0
7115,1.888,0.402,241.84,8.0,2009-04-26 09:38:00,19.0
